transaction_id,customer_id,transaction_date,sender_id,receiver_id,transaction_amount,avg_amount_30d,amount_vs_avg_ratio,transaction_velocity_1h,transaction_velocity_24h,merchant_name,merchant_risk_score,customer_age_days,is_international,is_new_device,is_new_merchant,hour_of_day,day_of_week,device_type,auth_method,device_risk_score,ip_risk_score,distance_from_home_km,nb_cards_last_30d,failed_auth_last_24h,chargeback_rate_6m,country_origin,currency,fraud_type,is_fraud
TXN033443,CUST3550,2023-01-16 11:35:20,673,2865,26.43,27.21,0.971,0,2,SNCF,0.158,158,0,0,0,16,0,mobile_ios,PIN,0.1196,0.035,41.2,1,0,0.0456,CN,EUR,none,0
TXN033444,CUST2225,2023-01-16 11:36:00,363,279,117.42,102.21,1.1487,0,3,Coinbase,0.901,180,0,0,0,12,5,desktop_mac,PIN,0.0686,0.0304,0.9,1,1,0.0509,GB,EUR,none,0
TXN033445,CUST9845,2023-01-16 11:36:40,3080,3520,28.82,29.74,0.9687,1,5,Booking,0.056,20,0,0,0,15,6,desktop_windows,3DS,0.2285,0.0172,17.0,2,0,0.1395,US,CHF,none,0
TXN033446,CUST8453,2023-01-16 11:37:20,1384,1363,39.27,43.42,0.9042,2,4,PayPal,0.41,429,0,0,0,7,3,desktop_windows,3DS,0.0307,0.3154,6.1,2,1,0.0181,BE,EUR,none,0
TXN033447,CUST8400,2023-01-16 11:38:00,7800,223,41.51,40.45,1.026,1,2,Booking,0.056,306,0,0,0,9,6,desktop_windows,PIN,0.0229,0.0962,13.0,2,0,0.2172,PL,EUR,none,0
TXN033448,CUST5556,2023-01-16 11:38:40,141,2608,4.34,3.66,1.1826,1,5,Uber,0.296,592,0,0,0,18,0,mobile_ios,PIN,0.3666,0.0563,0.4,2,0,0.0188,FR,EUR,none,0
TXN033449,CUST3717,2023-01-16 11:39:20,6461,2178,219.6,232.85,0.9431,1,4,Decathlon,0.393,749,0,0,0,12,6,desktop_mac,PIN,0.0973,0.2227,10.4,1,2,0.0655,US,USD,none,0
TXN033450,CUST4392,2023-01-16 11:40:00,6536,3266,11.86,11.31,1.0477,0,5,MoneyGram,0.783,58,0,0,0,9,2,mobile_android,3DS,0.3076,0.2907,13.8,1,2,0.1216,PL,EUR,none,0
TXN033451,CUST9154,2023-01-16 11:40:40,2288,1227,19.27,19.81,0.9723,5,5,Leclerc,0.336,396,0,0,0,8,2,mobile_android,PIN,0.1914,0.092,15.7,2,2,0.068,CN,USD,none,0
TXN033452,CUST7122,2023-01-16 11:41:20,4602,707,15.05,17.33,0.8679,3,6,Coinbase,0.901,840,0,0,0,20,2,desktop_windows,no_auth,0.1681,0.4176,6.2,2,0,0.0851,FR,EUR,none,0
TXN033453,CUST5528,2023-01-16 11:42:00,629,978,32.51,38.22,0.8504,0,6,Steam,0.394,380,0,0,0,8,6,desktop_windows,PIN,0.0464,0.0521,6.2,3,0,0.0001,US,EUR,none,0
TXN033454,CUST2081,2023-01-16 11:42:40,1650,2552,74.83,72.48,1.0323,1,4,Steam,0.394,448,0,0,0,20,2,desktop_windows,no_auth,0.109,0.1749,1.1,1,0,0.11,FR,GBP,none,0
TXN033455,CUST7639,2023-01-16 11:43:20,2921,4030,256.72,273.23,0.9395,1,7,Casino GD,0.111,435,0,0,0,18,4,desktop_mac,biometric,0.2622,0.224,35.0,1,1,0.0031,US,EUR,none,0
TXN033456,CUST8018,2023-01-16 11:44:00,2028,2655,38.17,40.21,0.949,1,1,Western Union,0.591,55,0,0,0,18,2,mobile_android,biometric,0.0737,0.1631,4.8,2,2,0.0003,PT,EUR,none,0
TXN033457,CUST7105,2023-01-16 11:44:40,4123,208,18.48,21.57,0.8563,0,4,Carrefour,0.333,77,0,0,0,20,5,tablet,PIN,0.428,0.0327,33.5,1,2,0.0195,PT,EUR,none,0
TXN033458,CUST5750,2023-01-16 11:45:20,7478,2669,117.64,107.49,1.0943,2,3,H&M,0.202,35,0,0,0,15,1,mobile_ios,signature,0.0182,0.1696,62.5,1,0,0.0385,GB,EUR,none,0
TXN033459,CUST3654,2023-01-16 11:46:00,7043,1307,4.73,4.08,1.1565,1,2,Decathlon,0.393,568,0,0,0,7,5,tablet,3DS,0.0789,0.0503,8.6,1,0,0.0264,NL,EUR,none,0
TXN033460,CUST1155,2023-01-16 11:46:40,6945,1988,17.27,14.12,1.2222,1,5,Uber,0.296,501,0,0,0,19,6,mobile_android,no_auth,0.0096,0.0293,9.2,2,0,0.0002,IT,EUR,none,0
TXN033461,CUST5296,2023-01-16 11:47:20,7903,4918,6.09,5.64,1.0779,1,6,H&M,0.202,633,0,0,0,14,4,desktop_mac,PIN,0.2955,0.0419,51.4,2,0,0.0232,PL,EUR,none,0
TXN033462,CUST4069,2023-01-16 11:48:00,156,4033,5.98,6.32,0.9447,1,5,Netflix,0.188,695,0,0,0,13,4,desktop_windows,PIN,0.0706,0.2606,15.0,1,1,0.135,ES,EUR,none,0
TXN033463,CUST2963,2023-01-16 11:48:40,4309,2606,662.14,745.8,0.8878,1,2,Western Union,0.591,22,0,0,0,17,2,mobile_ios,3DS,0.4984,0.0054,1.3,1,1,0.0049,GB,GBP,none,0
TXN033464,CUST5594,2023-01-16 11:49:20,2228,3212,76.18,82.13,0.9274,2,3,IKEA,0.145,884,0,0,0,10,0,desktop_mac,PIN,0.1346,0.0282,1.7,2,0,0.0359,ES,EUR,none,0
TXN033465,CUST8663,2023-01-16 11:50:00,2845,439,170.9,194.36,0.8793,2,10,Steam,0.394,62,0,0,0,19,0,tablet,PIN,0.0003,0.1255,34.5,1,0,0.0754,ES,USD,none,0
TXN033466,CUST7303,2023-01-16 11:50:40,2141,2158,105.5,110.71,0.9529,2,8,H&M,0.202,134,0,0,0,18,4,desktop_windows,3DS,0.0072,0.0103,90.6,3,0,0.0823,GB,USD,none,0
TXN033467,CUST7142,2023-01-16 11:51:20,3261,4794,4.76,4.53,1.0485,0,4,Boulanger,0.288,508,0,0,0,19,1,desktop_mac,PIN,0.022,0.2113,3.3,1,0,0.1041,GB,USD,none,0
TXN033468,CUST4755,2023-01-16 11:52:00,3316,3563,26.18,29.26,0.8944,0,8,Apple,0.094,413,0,0,0,8,4,desktop_mac,3DS,0.0826,0.1443,8.9,1,0,0.0341,BE,EUR,none,0
TXN033469,CUST1830,2023-01-16 11:52:40,6973,302,201.52,169.28,1.1904,0,5,SNCF,0.158,194,0,0,1,18,6,desktop_mac,3DS,0.2981,0.0996,9.0,1,1,0.0309,DE,EUR,none,0
TXN033470,CUST7574,2023-01-16 11:53:20,4758,1363,37.95,43.03,0.8817,4,6,AliExpress,0.937,85,0,0,0,12,4,mobile_ios,3DS,0.005,0.1124,21.6,1,1,0.0208,PT,CHF,none,0
TXN033471,CUST7121,2023-01-16 11:54:00,3784,3917,188.3,221.01,0.852,0,8,Western Union,0.591,751,0,0,0,7,1,tablet,3DS,0.1452,0.2349,1.9,1,0,0.0196,IT,USD,none,0
TXN033472,CUST7074,2023-01-16 11:54:40,3897,2542,848.91,1002.86,0.8465,0,5,H&M,0.202,593,0,0,0,9,4,desktop_mac,PIN,0.0056,0.2803,17.3,1,0,0.0039,PL,EUR,none,0
TXN033473,CUST2342,2023-01-16 11:55:20,45,73,24.49,21.72,1.127,2,6,Western Union,0.591,2179,0,0,0,12,1,desktop_mac,3DS,0.0388,0.0173,19.4,2,0,0.0521,GB,USD,none,0
TXN033474,CUST8679,2023-01-16 11:56:00,593,534,32.33,27.45,1.1773,2,5,PayPal,0.41,99,0,0,1,8,4,mobile_android,signature,0.238,0.022,4.3,1,0,0.0488,FR,EUR,none,0
TXN033475,CUST8329,2023-01-16 11:56:40,6871,2037,8.09,9.57,0.8445,2,0,Coinbase,0.901,2666,0,0,0,10,0,desktop_windows,no_auth,0.0323,0.0914,3.4,1,0,0.0511,NL,USD,none,0
TXN033476,CUST2844,2023-01-16 11:57:20,1767,2969,157.34,170.99,0.9201,1,1,Leclerc,0.336,460,1,0,0,13,2,desktop_windows,3DS,0.0071,0.0655,0.7,1,0,0.0431,PL,EUR,none,0
TXN033477,CUST1461,2023-01-16 11:58:00,4638,4489,40.74,36.87,1.1047,3,4,Steam,0.394,463,0,0,0,18,4,mobile_android,signature,0.1516,0.08,4.7,1,2,0.0355,IT,EUR,none,0
TXN033478,CUST3991,2023-01-16 11:58:40,1999,2111,984.41,1170.3,0.8412,1,7,Zara,0.158,427,0,0,0,7,2,desktop_windows,PIN,0.1722,0.1078,53.8,2,2,0.0083,PL,EUR,none,0
TXN033479,CUST7843,2023-01-16 11:59:20,4238,3513,59.1,68.46,0.8632,1,1,Uber,0.296,101,0,0,1,8,6,desktop_windows,PIN,0.4073,0.2791,3.0,1,0,0.0391,NL,USD,none,0
TXN033480,CUST1200,2023-01-16 12:00:00,6873,3335,41.43,48.54,0.8533,1,4,Deliveroo,0.16,234,0,0,0,20,0,tablet,PIN,0.0236,0.1728,17.3,1,0,0.0421,CH,CHF,none,0
TXN033481,CUST1515,2023-01-16 12:00:40,1360,2769,80.64,89.56,0.9003,0,9,Fnac,0.154,214,0,0,0,11,4,desktop_windows,PIN,0.0466,0.0633,2.8,2,2,0.0041,CH,USD,none,0
TXN033482,CUST6871,2023-01-16 12:01:20,3057,1353,11.89,10.23,1.1611,1,4,Uber,0.296,130,0,0,0,12,6,desktop_windows,3DS,0.016,0.0496,17.7,1,1,0.0248,CN,CHF,none,0
TXN033483,CUST6450,2023-01-16 12:02:00,1968,600,16.08,16.05,1.0012,0,5,Zara,0.158,395,0,0,0,7,6,desktop_mac,3DS,0.0067,0.0169,4.6,2,0,0.0719,ES,EUR,none,0
TXN033484,CUST5839,2023-01-16 12:02:40,5266,3347,24.01,25.03,0.9589,2,4,Apple,0.094,1032,0,0,0,18,1,tablet,3DS,0.1367,0.3435,0.0,1,0,0.0205,CH,EUR,none,0
TXN033485,CUST7490,2023-01-16 12:03:20,3744,3392,273.39,224.35,1.2185,1,4,PayPal,0.41,13,0,0,0,16,3,mobile_android,3DS,0.0669,0.0168,8.5,2,0,0.0681,FR,GBP,none,0
TXN033486,CUST4231,2023-01-16 12:04:00,4974,1263,11.33,12.5,0.9057,3,8,AliExpress,0.937,713,0,0,0,16,5,tablet,biometric,0.1352,0.1069,25.9,1,0,0.0139,PT,EUR,none,0
TXN033487,CUST4696,2023-01-16 12:04:40,1190,696,403.05,444.73,0.9063,5,4,Carrefour,0.333,607,0,0,1,20,5,mobile_android,3DS,0.0649,0.0345,18.2,2,0,0.0021,CN,EUR,none,0
TXN033488,CUST4293,2023-01-16 12:05:20,628,850,74.65,87.0,0.8579,3,8,Carrefour,0.333,491,0,1,0,15,3,tablet,3DS,0.0807,0.2254,6.8,2,2,0.0117,DE,EUR,none,0
TXN033489,CUST8001,2023-01-16 12:06:00,4149,658,100.83,101.17,0.9965,1,2,Netflix,0.188,37,0,0,0,11,3,desktop_mac,3DS,0.2355,0.0057,12.5,2,0,0.0094,PT,EUR,none,0
TXN033490,CUST2629,2023-01-16 12:06:40,143,3467,21.08,21.78,0.9674,4,7,MoneyGram,0.783,504,1,0,0,11,0,mobile_android,3DS,0.0765,0.09,3.6,1,0,0.0422,PL,EUR,none,0
TXN033491,CUST5018,2023-01-16 12:07:20,3962,3315,31.87,32.06,0.9938,2,4,MoneyGram,0.783,1081,0,0,0,13,4,mobile_ios,3DS,0.0326,0.0779,25.3,1,0,0.0467,US,GBP,none,0
TXN033492,CUST5489,2023-01-16 12:08:00,1841,1381,57.96,55.6,1.0423,2,4,Carrefour,0.333,1063,0,1,0,19,4,desktop_windows,biometric,0.1258,0.0256,0.0,1,0,0.1004,NL,GBP,none,0
TXN033493,CUST8563,2023-01-16 12:08:40,2081,3008,496.95,528.41,0.9404,2,3,Amazon,0.251,778,0,0,0,21,1,tablet,3DS,0.0821,0.2993,3.6,2,0,0.1397,CH,USD,none,0
TXN033494,CUST3016,2023-01-16 12:09:20,3853,2754,14.62,17.36,0.8417,3,7,MoneyGram,0.783,13,0,0,0,12,3,mobile_ios,3DS,0.0882,0.0685,5.2,1,0,0.0483,FR,EUR,none,0
TXN033495,CUST9358,2023-01-16 12:10:00,3783,3099,572.4,666.0,0.8594,1,6,Casino GD,0.111,545,0,0,0,15,3,tablet,3DS,0.3159,0.1395,14.4,2,2,0.0057,DE,EUR,none,0
TXN033496,CUST1975,2023-01-16 12:10:40,6848,3802,105.66,97.69,1.0815,2,5,IKEA,0.145,38,0,0,0,14,1,tablet,3DS,0.0459,0.1509,12.7,1,1,0.0173,GB,EUR,none,0
TXN033497,CUST5547,2023-01-16 12:11:20,5267,4575,89.64,77.36,1.1586,3,3,PayPal,0.41,468,0,0,0,14,5,desktop_windows,3DS,0.1637,0.109,32.5,1,0,0.0175,PT,USD,none,0
TXN033498,CUST8305,2023-01-16 12:12:00,1621,3172,29.77,30.33,0.9812,0,6,Steam,0.394,771,0,0,0,11,5,desktop_mac,biometric,0.2327,0.0164,11.7,1,2,0.0002,GB,EUR,none,0
TXN033499,CUST1859,2023-01-16 12:12:40,6712,3523,240.97,278.58,0.865,1,3,Coinbase,0.901,210,0,0,0,9,5,mobile_ios,PIN,0.2992,0.0683,20.1,3,1,0.028,ES,EUR,none,0
TXN033500,CUST4944,2023-01-16 12:13:20,7461,3009,10.25,9.79,1.0459,0,8,Apple,0.094,939,0,0,1,14,1,desktop_windows,3DS,0.1085,0.2264,37.7,1,2,0.0032,PL,EUR,none,0
TXN033501,CUST1209,2023-01-16 12:14:00,3642,2692,12.38,11.69,1.0581,1,9,Steam,0.394,1252,0,0,0,16,3,desktop_windows,PIN,0.1033,0.077,0.3,2,0,0.0055,FR,EUR,none,0
TXN033502,CUST1213,2023-01-16 12:14:40,2057,1633,55.53,47.13,1.178,1,1,Binance,0.703,74,0,0,0,18,6,tablet,3DS,0.0818,0.2891,17.0,3,0,0.0238,ES,EUR,none,0
TXN033503,CUST6897,2023-01-16 12:15:20,4228,2887,1.71,1.53,1.1104,1,5,Steam,0.394,19,0,0,0,21,6,mobile_ios,biometric,0.2975,0.1177,4.5,2,0,0.0018,GB,GBP,none,0
TXN033504,CUST6782,2023-01-16 12:16:00,6727,1103,18.92,17.07,1.1077,3,6,Fnac,0.154,706,0,0,0,12,2,tablet,3DS,0.2086,0.1108,15.7,2,0,0.0114,DE,EUR,none,0
TXN033505,CUST8402,2023-01-16 12:16:40,1933,4041,646.48,594.09,1.0882,4,2,Leclerc,0.336,168,1,0,0,21,1,mobile_android,PIN,0.0281,0.0643,1.2,3,0,0.054,BE,EUR,none,0
TXN033506,CUST1303,2023-01-16 12:17:20,3263,78,411.75,78.91,16.5123,2,2,MoneyGram,0.783,673,0,1,1,2,0,desktop_mac,no_auth,0.6873,0.8427,2431.5,2,5,0.7858,CN,EUR,account_takeover,1
TXN033507,CUST8276,2023-01-16 12:18:00,7272,2429,2.9,3.1,0.9325,2,8,Coinbase,0.901,98,0,0,1,13,2,mobile_ios,3DS,0.0359,0.1325,21.7,1,0,0.1765,IT,GBP,none,0
TXN033508,CUST8000,2023-01-16 12:18:40,6391,53,30.71,64.74,9.2355,5,12,Amazon,0.251,22,0,1,1,22,0,tablet,no_auth,0.5684,0.8791,113.3,2,1,0.3076,RU,USD,CNP_ecommerce,1
TXN033509,CUST9174,2023-01-16 12:19:20,7999,4343,99.52,97.93,1.0161,2,6,PayPal,0.41,198,0,0,1,7,5,desktop_windows,3DS,0.0104,0.0079,7.9,2,0,0.0682,PT,EUR,none,0
TXN033510,CUST1860,2023-01-16 12:20:00,3133,703,8.75,9.64,0.9067,1,3,Fnac,0.154,36,0,0,0,21,1,mobile_android,no_auth,0.1454,0.0349,4.7,2,0,0.0019,US,EUR,none,0
TXN033511,CUST5047,2023-01-16 12:20:40,6564,4889,22.02,23.2,0.9487,2,1,Binance,0.703,421,0,0,0,10,5,mobile_android,3DS,0.014,0.202,4.4,1,1,0.0085,US,USD,none,0
TXN033512,CUST2855,2023-01-16 12:21:20,4360,184,653.95,53.35,6.6987,8,6,Leclerc,0.336,559,0,0,0,10,0,tablet,biometric,0.3309,0.3414,6.9,1,0,0.6948,ES,EUR,insider,1
TXN033513,CUST7951,2023-01-16 12:22:00,602,1437,29.04,26.8,1.0832,2,0,Uber,0.296,151,0,0,0,13,2,desktop_windows,no_auth,0.0067,0.0497,3.3,3,0,0.0253,US,EUR,none,0
TXN033514,CUST3167,2023-01-16 12:22:40,3867,100,1833.72,92.19,7.1177,6,10,Amazon,0.251,53,1,1,1,2,0,desktop_windows,no_auth,0.6952,0.8585,161.7,4,4,0.7525,RU,EUR,CNP_ecommerce,1
TXN033515,CUST6959,2023-01-16 12:23:20,5616,1754,46.11,53.43,0.8628,4,2,Casino GD,0.111,356,0,0,0,7,1,mobile_android,biometric,0.2286,0.1272,26.4,1,1,0.0116,CN,USD,none,0
TXN033516,CUST2633,2023-01-16 12:24:00,6042,4096,145.42,136.7,1.0637,4,12,Spotify,0.39,383,0,0,0,14,2,desktop_mac,3DS,0.1045,0.1747,26.1,2,1,0.0061,PL,EUR,none,0
TXN033517,CUST3474,2023-01-16 12:24:40,1069,670,9.12,7.32,1.2442,3,4,MoneyGram,0.783,1439,0,0,0,17,4,desktop_mac,PIN,0.2504,0.1899,14.8,2,0,0.0141,US,EUR,none,0
TXN033518,CUST6040,2023-01-16 12:25:20,6058,1105,11.51,9.3,1.2363,2,3,Netflix,0.188,1056,0,0,0,12,1,desktop_mac,3DS,0.0495,0.1744,1.2,2,0,0.0485,GB,EUR,none,0
TXN033519,CUST3377,2023-01-16 12:26:00,4366,1101,115.09,114.85,1.002,1,4,Deliveroo,0.16,907,0,0,0,7,3,mobile_android,3DS,0.1765,0.3805,2.0,1,0,0.0059,NL,EUR,none,0
TXN033520,CUST4411,2023-01-16 12:26:40,4564,4688,34.19,37.98,0.9,2,3,Fnac,0.154,730,0,0,0,11,2,mobile_ios,PIN,0.043,0.1187,7.0,1,0,0.0636,CN,EUR,none,0
TXN033521,CUST5659,2023-01-16 12:27:20,1898,2753,92.76,95.78,0.9684,1,2,Spotify,0.39,1567,0,0,0,11,5,mobile_android,biometric,0.0789,0.0109,11.0,1,0,0.06,BE,USD,none,0
TXN033522,CUST5275,2023-01-16 12:28:00,1517,713,16.44,14.18,1.1586,0,7,SNCF,0.158,830,0,0,0,8,2,desktop_windows,3DS,0.062,0.3918,8.5,1,2,0.0311,GB,EUR,none,0
TXN033523,CUST5385,2023-01-16 12:28:40,6108,3826,73.06,69.36,1.0532,0,6,Apple,0.094,198,0,0,0,13,1,desktop_mac,biometric,0.2047,0.1084,16.8,1,0,0.0403,NL,USD,none,0
TXN033524,CUST9677,2023-01-16 12:29:20,6728,4173,30.18,28.76,1.049,3,3,Carrefour,0.333,386,0,0,0,19,3,desktop_windows,biometric,0.1149,0.0342,1.6,1,1,0.0024,PL,EUR,none,0
TXN033525,CUST8275,2023-01-16 12:30:00,2424,1336,182.93,184.94,0.9891,0,3,PayPal,0.41,696,1,0,0,8,3,desktop_windows,3DS,0.2071,0.0736,1.1,1,2,0.004,PT,EUR,none,0
TXN033526,CUST1772,2023-01-16 12:30:40,4660,4552,20.11,21.41,0.9388,4,4,Coinbase,0.901,386,0,0,0,18,2,mobile_ios,PIN,0.018,0.1244,4.8,1,0,0.0365,GB,USD,none,0
TXN033527,CUST2832,2023-01-16 12:31:20,1989,4759,6.38,7.48,0.8518,0,4,AliExpress,0.937,121,1,0,0,11,2,mobile_ios,biometric,0.0797,0.1553,11.2,1,0,0.0277,GB,EUR,none,0
TXN033528,CUST8605,2023-01-16 12:32:00,4789,3873,10.44,9.02,1.1561,0,3,Fnac,0.154,1350,0,0,0,16,0,desktop_windows,PIN,0.112,0.0213,2.5,1,2,0.0476,GB,EUR,none,0
TXN033529,CUST2299,2023-01-16 12:32:40,3573,3422,191.56,174.59,1.0971,0,6,PayPal,0.41,314,0,0,0,21,4,mobile_android,PIN,0.1073,0.0528,3.2,1,0,0.1022,FR,EUR,none,0
TXN033530,CUST9373,2023-01-16 12:33:20,3891,4504,149.59,176.47,0.8476,1,3,Booking,0.056,568,0,0,0,8,6,tablet,biometric,0.0644,0.1243,4.5,3,0,0.0105,PT,CHF,none,0
TXN033531,CUST9337,2023-01-16 12:34:00,1154,855,32.92,36.38,0.9046,3,6,Decathlon,0.393,178,0,1,0,17,3,mobile_ios,3DS,0.0704,0.0864,10.0,2,1,0.0162,DE,EUR,none,0
TXN033532,CUST6163,2023-01-16 12:34:40,1584,533,3.5,3.59,0.9722,1,9,SNCF,0.158,711,0,0,0,14,0,mobile_ios,3DS,0.0042,0.1155,0.1,2,2,0.0314,CN,EUR,none,0
TXN033533,CUST2839,2023-01-16 12:35:20,7630,3405,93.9,90.35,1.0392,0,7,Booking,0.056,1173,0,0,1,13,6,mobile_ios,PIN,0.151,0.0303,8.8,1,2,0.0149,CN,EUR,none,0
TXN033534,CUST5594,2023-01-16 12:36:00,7089,1394,21.51,23.57,0.9122,0,5,Fnac,0.154,263,0,1,0,16,1,desktop_mac,biometric,0.0805,0.1237,0.2,3,1,0.0973,CH,USD,none,0
TXN033535,CUST1802,2023-01-16 12:36:40,6843,2914,3.49,3.7,0.9407,2,3,IKEA,0.145,687,0,0,0,17,6,tablet,no_auth,0.1703,0.1132,40.2,1,0,0.002,CN,GBP,none,0
TXN033536,CUST4950,2023-01-16 12:37:20,6979,4567,6.06,6.59,0.9182,1,4,Fnac,0.154,146,0,1,0,18,1,desktop_mac,3DS,0.033,0.047,31.1,2,0,0.0728,DE,EUR,none,0
TXN033537,CUST2318,2023-01-16 12:38:00,2128,4838,19.47,18.01,1.0805,5,2,Spotify,0.39,87,0,0,0,17,0,mobile_ios,PIN,0.1899,0.0272,4.6,1,0,0.0278,CN,EUR,none,0
TXN033538,CUST7118,2023-01-16 12:38:40,2185,3157,56.36,54.25,1.0387,2,9,Booking,0.056,1481,0,0,0,18,2,desktop_mac,PIN,0.0175,0.0301,6.9,1,0,0.1229,IT,CHF,none,0
TXN033539,CUST5626,2023-01-16 12:39:20,6759,4088,58.3,50.38,1.157,2,3,Binance,0.703,2136,0,0,1,15,3,desktop_mac,PIN,0.2016,0.0941,32.6,1,1,0.0037,US,EUR,none,0
TXN033540,CUST3940,2023-01-16 12:40:00,2,6,772.62,50.65,11.8462,14,27,MoneyGram,0.783,31,1,1,1,19,0,desktop_windows,PIN,0.7429,0.4305,115.8,4,1,0.7336,GB,USD,smurfing,1
TXN033541,CUST8569,2023-01-16 12:40:40,4171,3049,5.07,4.91,1.0305,0,7,Netflix,0.188,750,0,0,0,14,4,mobile_ios,3DS,0.1622,0.315,35.1,2,0,0.021,FR,EUR,none,0
TXN033542,CUST8398,2023-01-16 12:41:20,5080,3125,64.84,61.63,1.0519,1,3,H&M,0.202,1047,0,0,1,14,6,mobile_android,PIN,0.0735,0.0604,12.8,2,0,0.0397,PT,USD,none,0
TXN033543,CUST6458,2023-01-16 12:42:00,5035,1303,75.3,62.27,1.2091,0,2,Fnac,0.154,551,0,0,0,18,4,tablet,3DS,0.0173,0.1627,2.0,1,0,0.0004,BE,EUR,none,0
TXN033544,CUST3052,2023-01-16 12:42:40,5341,3606,19.67,23.06,0.8526,1,10,Booking,0.056,918,0,0,0,10,0,mobile_ios,PIN,0.171,0.2145,2.4,1,0,0.1173,PT,USD,none,0
TXN033545,CUST7454,2023-01-16 12:43:20,1806,2146,57.84,48.55,1.1911,2,9,MoneyGram,0.783,690,1,0,0,9,3,desktop_windows,PIN,0.024,0.1402,31.3,2,0,0.0442,PL,GBP,none,0
TXN033546,CUST7305,2023-01-16 12:44:00,3056,86,1464.62,159.99,42.7255,6,9,Steam,0.394,100,1,1,0,2,5,desktop_windows,no_auth,0.6433,0.7961,378.0,1,6,0.8286,BR,GBP,account_takeover,1
TXN033547,CUST9407,2023-01-16 12:44:40,6396,4847,183.34,185.84,0.9865,1,4,Apple,0.094,70,0,0,0,16,1,desktop_windows,3DS,0.0495,0.0171,5.5,1,2,0.0119,NL,EUR,none,0
TXN033548,CUST1785,2023-01-16 12:45:20,4923,2079,38.28,44.06,0.8686,1,3,Spotify,0.39,75,0,0,1,19,0,desktop_windows,signature,0.2694,0.1402,7.5,2,2,0.0342,PL,EUR,none,0
TXN033549,CUST7979,2023-01-16 12:46:00,6614,2030,185.67,190.34,0.9754,4,4,Auchan,0.097,248,0,0,0,12,4,desktop_windows,PIN,0.073,0.0073,6.6,1,2,0.0693,IT,EUR,none,0
TXN033550,CUST2635,2023-01-16 12:46:40,7471,3558,10.47,11.77,0.8888,0,4,Carrefour,0.333,370,0,0,0,16,1,tablet,biometric,0.1018,0.0071,0.5,1,0,0.0675,BE,EUR,none,0
TXN033551,CUST8338,2023-01-16 12:47:20,3440,1631,5.51,4.68,1.1748,1,5,Apple,0.094,488,0,0,0,11,5,tablet,no_auth,0.1809,0.0987,10.5,2,0,0.0268,NL,EUR,none,0
TXN033552,CUST4109,2023-01-16 12:48:00,930,1588,10.47,9.82,1.0651,1,7,Fnac,0.154,245,1,1,0,20,4,mobile_android,PIN,0.2075,0.3357,22.1,2,0,0.0226,PT,USD,none,0
TXN033553,CUST7053,2023-01-16 12:48:40,2431,4534,37.78,34.01,1.1105,3,4,IKEA,0.145,120,0,0,0,15,5,mobile_android,PIN,0.1149,0.0001,7.3,1,0,0.0105,GB,EUR,none,0
TXN033554,CUST6004,2023-01-16 12:49:20,896,25,310.42,120.79,20.5999,4,8,Booking,0.056,365,1,1,1,5,3,desktop_mac,no_auth,0.7051,0.8518,948.1,1,5,0.43,RU,EUR,account_takeover,1
TXN033555,CUST6756,2023-01-16 12:50:00,6308,3661,3.79,3.37,1.1213,1,2,Carrefour,0.333,1285,0,0,0,14,6,mobile_ios,biometric,0.2933,0.0264,2.0,3,0,0.0374,PT,EUR,none,0
TXN033556,CUST8445,2023-01-16 12:50:40,3105,3116,163.23,175.42,0.9305,2,7,Spotify,0.39,3520,0,0,0,18,4,mobile_android,biometric,0.0363,0.013,22.7,1,0,0.0452,US,EUR,none,0
TXN033557,CUST1284,2023-01-16 12:51:20,1383,2189,14.92,14.29,1.0434,5,3,Binance,0.703,758,0,0,0,12,6,mobile_ios,PIN,0.4569,0.057,7.6,1,0,0.0446,ES,EUR,none,0
TXN033558,CUST3413,2023-01-16 12:52:00,7359,374,205.59,224.67,0.915,2,4,Casino GD,0.111,1092,0,0,0,9,1,desktop_mac,3DS,0.0012,0.0991,13.0,3,0,0.1036,BE,GBP,none,0
TXN033559,CUST2643,2023-01-16 12:52:40,4843,2067,7.15,6.36,1.1224,3,9,AliExpress,0.937,62,0,0,0,18,6,desktop_mac,signature,0.1014,0.0472,13.9,1,0,0.0384,US,GBP,none,0
TXN033560,CUST8235,2023-01-16 12:53:20,4114,3514,2.95,2.36,1.2447,0,3,MoneyGram,0.783,675,0,0,0,14,3,desktop_mac,PIN,0.023,0.0762,4.3,2,0,0.0121,ES,EUR,none,0
TXN033561,CUST7335,2023-01-16 12:54:00,3478,29,41.57,16.03,3.6783,5,15,Carrefour,0.333,558,0,0,0,10,1,mobile_android,signature,0.3391,0.2141,6.5,3,0,0.5646,DE,USD,insider,1
TXN033562,CUST1643,2023-01-16 12:54:40,217,220,119.06,121.2,0.9823,2,5,Apple,0.094,595,0,0,0,13,2,desktop_mac,biometric,0.0745,0.0777,20.1,2,0,0.0221,GB,USD,none,0
TXN033563,CUST8311,2023-01-16 12:55:20,1381,3226,7.57,6.2,1.219,2,2,Fnac,0.154,270,0,0,1,16,5,desktop_windows,3DS,0.0704,0.0174,2.1,2,0,0.0195,CN,EUR,none,0
TXN033564,CUST9217,2023-01-16 12:56:00,6149,297,29.38,25.99,1.13,2,6,Deliveroo,0.16,165,0,0,0,16,6,mobile_ios,3DS,0.0508,0.2044,2.4,1,0,0.1358,NL,EUR,none,0
